,listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
2340904,30716831,2019-06-27,t,$255.00,$255.00,1,90
2340905,30716831,2019-06-28,t,$255.00,$255.00,1,90
2340906,30716831,2019-06-29,t,$295.00,$295.00,1,90
2340907,30716831,2019-06-30,t,$255.00,$255.00,1,90
2341610,30717141,2019-06-28,t,"$1,499.00","$1,499.00",1,90
2341611,30717141,2019-06-29,t,"$1,499.00","$1,499.00",1,90
2341612,30717141,2019-06-30,t,"$1,499.00","$1,499.00",1,90
2342295,30717252,2019-06-28,t,"$1,499.00","$1,499.00",1,90
2342296,30717252,2019-06-29,t,"$1,499.00","$1,499.00",1,90
2342297,30717252,2019-06-30,t,"$1,499.00","$1,499.00",1,90
2343551,30717385,2019-06-25,t,$141.00,$141.00,1,1125
2343552,30717385,2019-06-26,t,$141.00,$141.00,1,1125
2343721,29940198,2019-06-25,t,$250.00,$250.00,7,7
2343845,29940198,2019-06-26,t,$250.00,$250.00,7,7
2343846,30764043,2019-06-25,t,$189.00,$189.00,2,7
2343847,30764043,2019-06-26,t,$189.00,$189.00,2,7
2343848,30764043,2019-06-27,t,$189.00,$189.00,2,7
2343867,29940198,2019-06-27,t,$250.00,$250.00,7,7
2343868,29940198,2019-06-28,t,$250.00,$250.00,7,7
2343869,29940198,2019-06-29,t,$250.00,$250.00,7,7
2343870,29940198,2019-06-30,t,$250.00,$250.00,7,7
2344469,30717390,2019-06-25,t,$141.00,$141.00,1,1125
2344470,30717390,2019-06-26,t,$141.00,$141.00,1,1125
2344833,30764182,2019-06-25,t,$189.00,$189.00,2,7
2344834,30764182,2019-06-26,t,$189.00,$189.00,2,7
2344835,30764182,2019-06-27,t,$189.00,$189.00,2,7
2345264,30717394,2019-06-25,t,$141.00,$141.00,1,1125
2345265,30717394,2019-06-26,t,$141.00,$141.00,1,1125
2345771,30717398,2019-06-25,t,$141.00,$141.00,1,1125
2345772,30717398,2019-06-26,t,$141.00,$141.00,1,1125
2345977,30765740,2019-06-28,t,$24.00,$24.00,1,2
2345978,30765740,2019-06-29,t,$24.00,$24.00,1,2
2347154,30770372,2019-06-25,t,$75.00,$75.00,2,90
2347155,30770372,2019-06-26,t,$75.00,$75.00,2,90
2347156,30770372,2019-06-27,t,$75.00,$75.00,2,90
2347157,30770372,2019-06-28,t,$125.00,$125.00,2,90
2347158,30770372,2019-06-29,t,$125.00,$125.00,2,90
2347159,30770372,2019-06-30,t,$100.00,$100.00,2,90
2347445,30717608,2019-06-28,t,"$1,499.00","$1,499.00",1,90
2347446,30717608,2019-06-29,t,"$1,499.00","$1,499.00",1,90
2347447,30717608,2019-06-30,t,"$1,499.00","$1,499.00",1,90
2347931,29942799,2019-06-25,t,$150.00,$150.00,7,7
2348132,29942799,2019-06-26,t,$150.00,$150.00,7,7
2348133,29942799,2019-06-27,t,$150.00,$150.00,7,7
2348134,29942799,2019-06-28,t,$150.00,$150.00,7,7
2348135,29942799,2019-06-29,t,$150.00,$150.00,7,7
2348136,29942799,2019-06-30,t,$150.00,$150.00,7,7
2348893,30776634,2019-06-25,t,$70.00,$70.00,2,1125
2348894,30776634,2019-06-26,t,$70.00,$70.00,2,1125
2348895,30776634,2019-06-27,t,$70.00,$70.00,2,1125
2348898,30776634,2019-06-30,t,$70.00,$70.00,2,1125
2348923,30717855,2019-06-28,t,"$1,499.00","$1,499.00",1,90
2348924,30717855,2019-06-29,t,"$1,499.00","$1,499.00",1,90
2348925,30717855,2019-06-30,t,"$1,499.00","$1,499.00",1,90
2349840,30779266,2019-06-25,t,$89.00,$89.00,2,1125
2349841,30779266,2019-06-26,t,$69.00,$69.00,2,1125
2349842,30779266,2019-06-27,t,$99.00,$99.00,2,1125
2350063,29943067,2019-06-25,t,$125.00,$125.00,7,7
2350280,30718088,2019-06-28,t,"$1,499.00","$1,499.00",1,90
2350281,30718088,2019-06-29,t,"$1,499.00","$1,499.00",1,90
2350282,30718088,2019-06-30,t,"$1,499.00","$1,499.00",1,90
2350352,29943067,2019-06-26,t,$125.00,$125.00,7,7
2350353,29943067,2019-06-27,t,$125.00,$125.00,7,7
2350354,29943067,2019-06-28,t,$125.00,$125.00,7,7
2350355,29943067,2019-06-29,t,$125.00,$125.00,7,7
2350356,29943067,2019-06-30,t,$125.00,$125.00,7,7
2351923,29943840,2019-06-27,t,$700.00,$700.00,3,120
2352876,30789627,2019-06-26,t,$59.00,$59.00,1,1125
2352877,30789627,2019-06-27,t,$59.00,$59.00,1,1125
2352878,30789627,2019-06-28,t,$99.00,$99.00,2,1125
2353928,30718435,2019-06-26,t,$115.00,$115.00,1,1125
2353932,30718435,2019-06-30,t,$122.00,$122.00,1,1125
2355053,30718440,2019-06-26,t,$115.00,$115.00,1,1125
2355057,30718440,2019-06-30,t,$122.00,$122.00,1,1125
2356400,30718446,2019-06-26,t,$115.00,$115.00,1,1125
2356404,30718446,2019-06-30,t,$122.00,$122.00,1,1125
2357151,30718450,2019-06-26,t,$115.00,$115.00,1,1125
2357155,30718450,2019-06-30,t,$122.00,$122.00,1,1125
2358717,30799476,2019-06-26,t,$88.00,$88.00,1,180
2358718,30799476,2019-06-27,t,$88.00,$88.00,1,180
2362261,30719815,2019-06-25,t,$61.00,$61.00,1,1125
2362262,30719815,2019-06-26,t,$61.00,$61.00,1,1125
2362263,30719815,2019-06-27,t,$61.00,$61.00,1,1125
2362350,30803672,2019-06-25,t,$45.00,$45.00,1,15
2365709,30730074,2019-06-30,t,$260.00,$260.00,2,1125
2366748,30885016,2019-06-26,t,$90.00,$90.00,1,1125
2366749,30885016,2019-06-27,t,$90.00,$90.00,1,1125
2366750,30885016,2019-06-28,t,$100.00,$100.00,1,1125
2366751,30885016,2019-06-29,t,$100.00,$100.00,1,1125
2366752,30885016,2019-06-30,t,$90.00,$90.00,1,1125
2366928,30732209,2019-06-28,t,$169.00,$169.00,4,7
2366929,30732209,2019-06-29,t,$169.00,$169.00,4,7
2366930,30732209,2019-06-30,t,$169.00,$169.00,4,7
2367864,30732939,2019-06-26,t,$144.00,$144.00,2,125
2367865,30732939,2019-06-27,t,$144.00,$144.00,2,125
2367868,30732939,2019-06-30,t,$144.00,$144.00,2,125
2368033,30816915,2019-06-25,t,$40.00,$40.00,1,15
2371476,30823412,2019-06-26,t,$500.00,$500.00,1,1
2371477,30823412,2019-06-27,t,$500.00,$500.00,1,1
2371478,30823412,2019-06-28,t,$500.00,$500.00,1,1
2371479,30823412,2019-06-29,t,$500.00,$500.00,1,1
2371480,30823412,2019-06-30,t,$500.00,$500.00,1,1
2372157,30825386,2019-06-25,t,$80.00,$80.00,2,30
2372158,30825386,2019-06-26,t,$80.00,$80.00,2,30
2372159,30825386,2019-06-27,t,$80.00,$80.00,2,30
2372160,30825386,2019-06-28,t,$80.00,$80.00,2,30
2372161,30825386,2019-06-29,t,$80.00,$80.00,2,30
2372162,30825386,2019-06-30,t,$80.00,$80.00,2,30
2372539,30740016,2019-06-27,t,$139.00,$139.00,2,14
2372819,30889580,2019-06-25,t,$178.00,$178.00,2,25
2372820,30889580,2019-06-26,t,$69.00,$69.00,2,25
2372821,30889580,2019-06-27,t,$178.00,$178.00,2,25
2372824,30889580,2019-06-30,t,$230.00,$230.00,2,25
2374608,30744652,2019-06-25,t,$115.00,$115.00,1,1125
2375594,30998729,2019-06-27,t,$25.00,$25.00,1,1125
2375595,30998729,2019-06-28,t,$44.00,$44.00,1,1125
2375596,30998729,2019-06-29,t,$44.00,$44.00,1,1125
2375597,30998729,2019-06-30,t,$32.00,$32.00,1,1125
2376188,30828539,2019-06-25,t,$42.00,$42.00,1,90
2376189,30828539,2019-06-26,t,$42.00,$42.00,1,90
2376190,30828539,2019-06-27,t,$42.00,$42.00,1,90
2376193,30828539,2019-06-30,t,$65.00,$65.00,1,90
2376588,30999983,2019-06-25,t,$219.00,$219.00,1,1125
2376589,30999983,2019-06-26,t,$219.00,$219.00,1,1125
2376593,30999983,2019-06-30,t,$219.00,$219.00,1,1125
2377071,30900740,2019-06-26,t,$144.00,$144.00,2,1125
2377072,30900740,2019-06-27,t,$144.00,$144.00,2,1125
2377075,30900740,2019-06-30,t,$144.00,$144.00,2,1125
2377137,30829976,2019-06-25,t,$220.00,$220.00,31,1125
2377138,30829976,2019-06-26,t,$220.00,$220.00,31,1125
2377139,30829976,2019-06-27,t,$220.00,$220.00,31,1125
2377140,30829976,2019-06-28,t,$220.00,$220.00,31,1125
2377141,30829976,2019-06-29,t,$220.00,$220.00,31,1125
2377142,30829976,2019-06-30,t,$220.00,$220.00,31,1125
2377329,30999999,2019-06-25,t,$219.00,$219.00,1,1125
2377330,30999999,2019-06-26,t,$219.00,$219.00,1,1125
2377334,30999999,2019-06-30,t,$219.00,$219.00,1,1125
2378083,31000002,2019-06-25,t,$219.00,$219.00,1,1125
2378084,31000002,2019-06-26,t,$219.00,$219.00,1,1125
2378088,31000002,2019-06-30,t,$219.00,$219.00,1,1125
2378521,31001069,2019-06-25,t,$245.00,$245.00,2,7
2378522,31001069,2019-06-26,t,$245.00,$245.00,2,7
2378523,31001069,2019-06-27,t,$245.00,$245.00,2,7
2378601,30830331,2019-06-25,t,$66.00,$56.00,1,1125
2378602,30830331,2019-06-26,t,$63.00,$54.00,1,1125
2378603,30830331,2019-06-27,t,$66.00,$56.00,1,1125
2379798,30840610,2019-06-28,t,$19.00,$19.00,1,1125
2379973,30905356,2019-06-25,t,$62.00,$62.00,2,45
2380563,31001270,2019-06-25,t,$269.00,$269.00,2,7
2380564,31001270,2019-06-26,t,$269.00,$269.00,2,7
2380565,31001270,2019-06-27,t,$269.00,$269.00,2,7
2381445,30849362,2019-06-25,t,$450.00,$450.00,2,1125
2381446,30849362,2019-06-26,t,$450.00,$450.00,2,1125
2381447,30849362,2019-06-27,t,$450.00,$450.00,2,1125
2381805,31002152,2019-06-25,t,$199.00,$199.00,2,7
2381806,31002152,2019-06-26,t,$199.00,$199.00,2,7
2381807,31002152,2019-06-27,t,$199.00,$199.00,2,7
2382254,31002476,2019-06-25,t,$249.00,$249.00,2,7
2382255,31002476,2019-06-26,t,$249.00,$249.00,2,7
2382256,31002476,2019-06-27,t,$249.00,$249.00,2,7
2382625,30849540,2019-06-26,t,$180.00,$180.00,2,14
2382626,30849540,2019-06-27,t,$180.00,$180.00,2,14
2382627,30849540,2019-06-28,t,$190.00,$190.00,2,14
2382628,30849540,2019-06-29,t,$190.00,$190.00,2,14
2382629,30849540,2019-06-30,t,$180.00,$180.00,2,14
2382991,30850591,2019-06-27,t,$139.00,$139.00,5,14
2382994,30850591,2019-06-30,t,$139.00,$139.00,5,14
2383720,31005590,2019-06-26,t,$60.00,$60.00,2,1125
2383721,31005590,2019-06-27,t,$68.00,$68.00,2,1125
2383724,31005590,2019-06-30,t,$80.00,$80.00,2,1125
2384107,31012240,2019-06-25,t,$204.00,$204.00,3,28
2384108,31012240,2019-06-26,t,$204.00,$204.00,3,28
2384473,30852781,2019-06-26,t,$59.00,$59.00,1,1125
2384474,30852781,2019-06-27,t,$59.00,$59.00,1,1125
2384475,30852781,2019-06-28,t,$99.00,$99.00,2,1125
2384838,30855873,2019-06-26,t,$180.00,$180.00,2,14
2384839,30855873,2019-06-27,t,$180.00,$180.00,2,14
2384840,30855873,2019-06-28,t,$190.00,$190.00,2,14
2384841,30855873,2019-06-29,t,$190.00,$190.00,2,14
2384842,30855873,2019-06-30,t,$180.00,$180.00,2,14
2385785,31013695,2019-06-27,t,"$1,600.00","$1,600.00",5,6
2385786,31013695,2019-06-28,t,"$1,600.00","$1,600.00",4,6
2385787,31013695,2019-06-29,t,"$1,600.00","$1,600.00",4,6
2385788,31013695,2019-06-30,t,"$1,600.00","$1,600.00",5,6
2386148,31017223,2019-06-25,t,$199.00,$199.00,2,7
2386149,31017223,2019-06-26,t,$199.00,$199.00,2,7
2386150,31017223,2019-06-27,t,$199.00,$199.00,2,7
2386151,31017223,2019-06-28,t,$269.00,$269.00,2,7
2386152,31017223,2019-06-29,t,$269.00,$269.00,2,7
2386153,31017223,2019-06-30,t,$199.00,$199.00,2,7
2386789,30856439,2019-06-26,t,$180.00,$180.00,2,14
2386790,30856439,2019-06-27,t,$180.00,$180.00,2,14
2386791,30856439,2019-06-28,t,$190.00,$190.00,2,14
2386792,30856439,2019-06-29,t,$190.00,$190.00,2,14
2386793,30856439,2019-06-30,t,$180.00,$180.00,2,14
2387508,31017520,2019-06-27,t,$139.00,$139.00,2,14
2387511,31017520,2019-06-30,t,$139.00,$139.00,2,14
2387833,30856514,2019-06-26,t,$180.00,$180.00,2,14
2387834,30856514,2019-06-27,t,$180.00,$180.00,2,14
2387835,30856514,2019-06-28,t,$190.00,$190.00,2,14
2387836,30856514,2019-06-29,t,$190.00,$190.00,2,14
2387837,30856514,2019-06-30,t,$180.00,$180.00,2,14
2388324,30856554,2019-06-26,t,$200.00,$200.00,4,14
2388325,30856554,2019-06-27,t,$200.00,$200.00,4,14
2388326,30856554,2019-06-28,t,$200.00,$200.00,4,14
2388327,30856554,2019-06-29,t,$200.00,$200.00,4,14
2388328,30856554,2019-06-30,t,$200.00,$200.00,4,14
2389522,30856613,2019-06-25,t,$219.00,$219.00,1,1125
2389523,30856613,2019-06-26,t,$219.00,$219.00,1,1125
2389527,30856613,2019-06-30,t,$219.00,$219.00,1,1125
2389926,30912369,2019-06-26,t,$144.00,$144.00,2,1125
2389927,30912369,2019-06-27,t,$144.00,$144.00,2,1125
2389930,30912369,2019-06-30,t,$144.00,$144.00,2,1125
2390319,30856617,2019-06-25,t,$219.00,$219.00,1,1125
2390320,30856617,2019-06-26,t,$219.00,$219.00,1,1125
2390324,30856617,2019-06-30,t,$219.00,$219.00,1,1125
2391613,31018915,2019-06-26,t,$100.00,$100.00,1,31
2391614,31018915,2019-06-27,t,$100.00,$100.00,1,31
2391615,31018915,2019-06-28,t,$100.00,$100.00,1,31
2391616,31018915,2019-06-29,t,$100.00,$100.00,1,31
2391617,31018915,2019-06-30,t,$100.00,$100.00,1,31
2393381,31019679,2019-06-25,t,$229.00,$195.00,1,1125
2393751,31020345,2019-06-30,t,$597.00,$597.00,4,1125
2394111,31022322,2019-06-25,t,$101.00,$101.00,1,1125
2394112,31022322,2019-06-26,t,$110.00,$110.00,1,1125
2394436,30857434,2019-06-30,t,$23.00,$23.00,31,1125
2395401,31023629,2019-06-25,t,$199.00,$199.00,2,7
2395402,31023629,2019-06-26,t,$199.00,$199.00,2,7
2395403,31023629,2019-06-27,t,$199.00,$199.00,2,7
2395859,30912564,2019-06-25,t,$269.00,$269.00,2,7
2395860,30912564,2019-06-26,t,$269.00,$269.00,2,7
2395861,30912564,2019-06-27,t,$269.00,$269.00,2,7
2395925,30859199,2019-06-25,t,$94.00,$94.00,1,1125
2395926,30859199,2019-06-26,t,$94.00,$94.00,1,1125
2395927,30859199,2019-06-27,t,$94.00,$94.00,1,1125
2395930,30859199,2019-06-30,t,$94.00,$94.00,1,1125
2396368,31025076,2019-06-25,t,$229.00,$229.00,2,7
2396369,31025076,2019-06-26,t,$229.00,$229.00,2,7
2396370,31025076,2019-06-27,t,$229.00,$229.00,2,7
2396810,30863218,2019-06-26,t,$26.00,$26.00,2,10
2396814,30863218,2019-06-30,t,$26.00,$26.00,2,10
2398587,31026681,2019-06-25,t,$55.00,$55.00,31,32
2398588,31026681,2019-06-26,t,$55.00,$55.00,31,32
2398589,31026681,2019-06-27,t,$55.00,$55.00,31,32
2398590,31026681,2019-06-28,t,$55.00,$55.00,31,32
2398591,31026681,2019-06-29,t,$55.00,$55.00,31,32
2398592,31026681,2019-06-30,t,$55.00,$55.00,31,32
2400124,30915110,2019-06-25,t,$100.00,$100.00,2,1125
2400157,30915110,2019-06-26,t,$100.00,$100.00,2,1125
2400161,30915110,2019-06-30,t,$100.00,$100.00,2,1125
2400339,31033755,2019-06-25,t,$189.00,$189.00,3,7
2400340,31033755,2019-06-26,t,$189.00,$189.00,3,7
2400341,31033755,2019-06-27,t,$189.00,$189.00,3,7
2401668,30931792,2019-06-25,t,$200.00,$200.00,3,6
2401832,30931792,2019-06-26,t,$200.00,$200.00,3,6
2401833,30931792,2019-06-27,t,$200.00,$200.00,3,6
2401834,30931792,2019-06-28,t,$200.00,$200.00,3,6
2401835,30931792,2019-06-29,t,$200.00,$200.00,3,6
2401836,30931792,2019-06-30,t,$200.00,$200.00,3,6
2401966,31089300,2019-06-26,t,$99.00,$99.00,2,30
2401967,31089300,2019-06-27,t,$99.00,$99.00,2,30
2401968,31089300,2019-06-28,t,$109.00,$109.00,2,30
2401969,31089300,2019-06-29,t,$109.00,$109.00,2,30
2401970,31089300,2019-06-30,t,$99.00,$99.00,2,30
2402804,31089812,2019-06-28,t,$49.00,$49.00,1,1125
2403548,31090382,2019-06-25,t,$42.00,$42.00,2,30
2403549,31090382,2019-06-26,t,$42.00,$42.00,2,30
2404256,30933187,2019-06-26,t,$144.00,$144.00,2,1125
2404257,30933187,2019-06-27,t,$144.00,$144.00,2,1125
2404260,30933187,2019-06-30,t,$144.00,$144.00,2,1125
2404714,31096844,2019-06-25,t,$229.00,$229.00,2,7
2404715,31096844,2019-06-26,t,$229.00,$229.00,2,7
2404716,31096844,2019-06-27,t,$229.00,$229.00,2,7
2406532,30933744,2019-06-25,t,$120.00,$120.00,2,1125
2406988,30933744,2019-06-26,t,$120.00,$120.00,2,1125
2406989,30933744,2019-06-27,t,$120.00,$120.00,2,1125
2406992,30933744,2019-06-30,t,$120.00,$120.00,2,1125
2407218,31040365,2019-06-27,t,$395.00,$395.00,1,1125
2407219,31040365,2019-06-28,t,$395.00,$395.00,1,1125
2407220,31040365,2019-06-29,t,$395.00,$395.00,1,1125
2407221,31040365,2019-06-30,t,$395.00,$395.00,1,1125
2408063,31099662,2019-06-25,t,$99.00,$84.00,1,1125
2408064,31099662,2019-06-26,t,$99.00,$84.00,1,1125
2408065,31099662,2019-06-27,t,$99.00,$84.00,1,1125
2408066,31099662,2019-06-28,t,$169.00,$144.00,1,1125
2408067,31099662,2019-06-29,t,$169.00,$169.00,1,1125
2408068,31099662,2019-06-30,t,$99.00,$99.00,1,1125
2410046,30936462,2019-06-26,t,$180.00,$180.00,2,14
2410047,30936462,2019-06-27,t,$180.00,$180.00,2,14
2410048,30936462,2019-06-28,t,$190.00,$190.00,2,14
2410049,30936462,2019-06-29,t,$190.00,$190.00,2,14
2410050,30936462,2019-06-30,t,$180.00,$180.00,2,14
2410072,31042866,2019-06-25,t,$500.00,$500.00,3,7
2410073,31042866,2019-06-26,t,$500.00,$500.00,3,7
2410074,31042866,2019-06-27,t,$500.00,$500.00,3,7
2410075,31042866,2019-06-28,t,$500.00,$500.00,3,7
2410076,31042866,2019-06-29,t,$500.00,$500.00,3,7
2410077,31042866,2019-06-30,t,$500.00,$500.00,3,7
2410543,31100761,2019-06-25,t,$300.00,$300.00,1,1125
2410544,31100761,2019-06-26,t,$300.00,$300.00,1,1125
2410545,31100761,2019-06-27,t,$300.00,$300.00,1,1125
2410546,31100761,2019-06-28,t,$315.00,$315.00,1,1125
2410547,31100761,2019-06-29,t,$315.00,$315.00,1,1125
2410548,31100761,2019-06-30,t,$300.00,$300.00,1,1125
2411262,30936522,2019-06-26,t,$180.00,$180.00,2,14
2411263,30936522,2019-06-27,t,$180.00,$180.00,2,14
2411264,30936522,2019-06-28,t,$190.00,$190.00,2,14
2411265,30936522,2019-06-29,t,$190.00,$190.00,2,14
2411266,30936522,2019-06-30,t,$180.00,$180.00,2,14
2411364,31102557,2019-06-25,t,$189.00,$189.00,7,7
2411365,31102557,2019-06-26,t,$189.00,$189.00,7,7
2411366,31102557,2019-06-27,t,$189.00,$189.00,7,7
2411367,31102557,2019-06-28,t,$189.00,$189.00,7,7
2411368,31102557,2019-06-29,t,$189.00,$189.00,7,7
2411369,31102557,2019-06-30,t,$189.00,$189.00,7,7
2412157,31043362,2019-06-25,t,$995.00,$995.00,7,7
2412158,31043362,2019-06-26,t,$995.00,$995.00,7,7
2412159,31043362,2019-06-27,t,$995.00,$995.00,7,7
2412160,31043362,2019-06-28,t,$995.00,$995.00,7,7
2412161,31043362,2019-06-29,t,$995.00,$995.00,7,7
2412162,31043362,2019-06-30,t,$995.00,$995.00,7,7
2412396,30936540,2019-06-26,t,$180.00,$180.00,2,14
2412397,30936540,2019-06-27,t,$180.00,$180.00,2,14
2412398,30936540,2019-06-28,t,$190.00,$190.00,2,14
2412399,30936540,2019-06-29,t,$190.00,$190.00,2,14
2412400,30936540,2019-06-30,t,$180.00,$180.00,2,14
2412762,31043393,2019-06-26,t,$300.00,$300.00,3,90
2413048,31103319,2019-06-27,t,$46.00,$46.00,1,15
2413524,31044614,2019-06-28,t,$58.00,$58.00,2,1125
2413525,31044614,2019-06-29,t,$58.00,$58.00,2,1125
2413526,31044614,2019-06-30,t,$58.00,$58.00,2,1125
2414452,30936605,2019-06-26,t,$180.00,$180.00,2,14
2414453,30936605,2019-06-27,t,$180.00,$180.00,2,14
2414454,30936605,2019-06-28,t,$190.00,$190.00,2,14
2414455,30936605,2019-06-29,t,$190.00,$190.00,2,14
2414456,30936605,2019-06-30,t,$180.00,$180.00,2,14
2414941,31104472,2019-06-30,t,$70.00,$70.00,2,1125
2415524,31053283,2019-06-26,t,$136.00,$136.00,4,7
2416343,31054475,2019-06-27,t,$210.00,$210.00,7,7
2416344,31054475,2019-06-28,t,$210.00,$210.00,2,7
2416345,31054475,2019-06-29,t,$210.00,$210.00,2,7
2416346,31054475,2019-06-30,t,$210.00,$210.00,7,7
2418886,31105208,2019-06-25,t,$239.00,$239.00,1,1125
2418887,31105208,2019-06-26,t,$239.00,$239.00,1,1125
2418888,31105208,2019-06-27,t,$239.00,$239.00,1,1125
2418889,31105208,2019-06-28,t,$319.00,$319.00,1,1125
2418890,31105208,2019-06-29,t,$319.00,$319.00,1,1125
2418891,31105208,2019-06-30,t,$239.00,$239.00,1,1125
2420273,31056366,2019-06-25,t,$398.00,$398.00,4,365
2420274,31056366,2019-06-26,t,$398.00,$398.00,4,365
2420275,31056366,2019-06-27,t,$398.00,$398.00,4,365
2420276,31056366,2019-06-28,t,$398.00,$398.00,4,365
2420277,31056366,2019-06-29,t,$279.00,$279.00,4,365
2420278,31056366,2019-06-30,t,$239.00,$239.00,4,365
2420660,31057314,2019-06-25,t,$77.00,$77.00,2,7
2420661,31057314,2019-06-26,t,$77.00,$77.00,2,7
2420662,31057314,2019-06-27,t,$77.00,$77.00,2,7
2420665,31057314,2019-06-30,t,$77.00,$77.00,2,7
2420955,30941437,2019-06-25,t,$142.00,$142.00,1,1125
2421110,30941437,2019-06-26,t,$142.00,$142.00,1,1125
2421111,30941437,2019-06-27,t,$142.00,$142.00,1,1125
2421114,30941437,2019-06-30,t,$142.00,$142.00,1,1125
2421727,31106974,2019-06-26,t,$30.00,$30.00,2,3
2421728,31106974,2019-06-27,t,$30.00,$30.00,2,3
2421731,31106974,2019-06-30,t,$30.00,$30.00,2,3
2421861,31058058,2019-06-27,t,$42.00,$42.00,1,30
2421862,31058058,2019-06-28,t,$42.00,$42.00,1,30
2421863,31058058,2019-06-29,t,$43.00,$43.00,1,30
2421864,31058058,2019-06-30,t,$42.00,$42.00,1,30
2422107,30941521,2019-06-26,t,$189.00,$189.00,1,5
2422108,30941521,2019-06-27,t,$189.00,$189.00,1,5
2422617,31107369,2019-06-30,t,$35.00,$35.00,1,7
2423140,30941916,2019-06-25,t,$90.00,$90.00,1,1125
2423527,30941916,2019-06-26,t,$90.00,$90.00,1,1125
2423528,30941916,2019-06-27,t,$90.00,$90.00,1,1125
2423531,30941916,2019-06-30,t,$90.00,$90.00,1,1125
2423758,31062128,2019-06-27,t,$56.00,$56.00,1,180
2423759,31062128,2019-06-28,t,$69.00,$69.00,2,180
2424737,30942706,2019-06-27,t,$50.00,$50.00,1,18
2424738,30942706,2019-06-28,t,$50.00,$50.00,1,18
2424739,30942706,2019-06-29,t,$50.00,$50.00,1,18
2424740,30942706,2019-06-30,t,$50.00,$50.00,1,18
2425007,31109569,2019-06-26,t,$260.00,$260.00,2,1125
2425011,31109569,2019-06-30,t,$435.00,$435.00,2,1125
2425440,30944121,2019-06-25,t,$105.00,$105.00,2,2
2425639,30944121,2019-06-26,t,$105.00,$105.00,2,2
2425640,30944121,2019-06-27,t,$105.00,$105.00,2,2
2425641,30944121,2019-06-28,t,$105.00,$105.00,2,2
2425642,30944121,2019-06-29,t,$105.00,$105.00,2,2
2425643,30944121,2019-06-30,t,$105.00,$105.00,2,2
2426933,31070764,2019-06-26,t,$26.00,$26.00,1,1125
2426934,31070764,2019-06-27,t,$26.00,$26.00,1,1125
2426935,31070764,2019-06-28,t,$27.00,$27.00,1,1125
2426937,31070764,2019-06-30,t,$26.00,$26.00,1,1125
2427242,31117339,2019-06-25,t,"$1,800.00","$1,800.00",3,7
2427243,31117339,2019-06-26,t,"$1,800.00","$1,800.00",3,7
2427244,31117339,2019-06-27,t,"$1,800.00","$1,800.00",3,7
2427245,31117339,2019-06-28,t,"$1,800.00","$1,800.00",3,7
2427246,31117339,2019-06-29,t,"$1,800.00","$1,800.00",3,7
2427247,31117339,2019-06-30,t,"$1,800.00","$1,800.00",3,7
2427901,31117480,2019-06-26,t,$350.00,$350.00,4,28
2427902,31117480,2019-06-27,t,$350.00,$350.00,4,28
2427903,31117480,2019-06-28,t,$350.00,$350.00,4,28
2427904,31117480,2019-06-29,t,$350.00,$350.00,4,28
2427905,31117480,2019-06-30,t,$350.00,$350.00,4,28
2428023,31072266,2019-06-26,t,$190.00,$190.00,1,1125
2428024,31072266,2019-06-27,t,$190.00,$190.00,1,1125
2428025,31072266,2019-06-28,t,$190.00,$190.00,1,1125
2428026,31072266,2019-06-29,t,$190.00,$190.00,1,1125
2428027,31072266,2019-06-30,t,$120.00,$120.00,1,1125
2428071,30952173,2019-06-25,t,$199.00,$199.00,2,1125
2428291,30952173,2019-06-26,t,$199.00,$199.00,2,1125
2429739,31074032,2019-06-27,t,$295.00,$295.00,2,1125
2429740,31074032,2019-06-28,t,$459.00,$459.00,2,1125
2429937,30956353,2019-06-25,t,$99.00,$99.00,2,1000
2430296,31078284,2019-06-26,t,$77.00,$77.00,20,365
2431215,31123139,2019-06-30,t,$42.00,$42.00,1,31
2431551,31085295,2019-06-25,t,$99.00,$84.00,1,1125
2431552,31085295,2019-06-26,t,$99.00,$84.00,1,1125
2431897,30958316,2019-06-27,t,$115.00,$115.00,31,1125
2431898,30958316,2019-06-28,t,$115.00,$115.00,31,1125
2431899,30958316,2019-06-29,t,$115.00,$115.00,31,1125
2431900,30958316,2019-06-30,t,$115.00,$115.00,31,1125
2432660,31125005,2019-06-25,t,"$3,500.00","$3,500.00",2,1125
2432661,31125005,2019-06-26,t,"$3,500.00","$3,500.00",2,1125
2432662,31125005,2019-06-27,t,"$3,500.00","$3,500.00",2,1125
2432663,31125005,2019-06-28,t,"$3,500.00","$3,500.00",2,1125
2432664,31125005,2019-06-29,t,"$3,500.00","$3,500.00",2,1125
2432665,31125005,2019-06-30,t,"$3,500.00","$3,500.00",2,1125
2433039,30959031,2019-06-27,t,$115.00,$115.00,30,1125
2433040,30959031,2019-06-28,t,$115.00,$115.00,30,1125
2433041,30959031,2019-06-29,t,$115.00,$115.00,30,1125
